player,x,y
oyarzabal,95.7,32.1
oyarzabal,77.9,16.6
oyarzabal,78.6,28.4
oyarzabal,56.1,14.0
oyarzabal,75.3,21.9
oyarzabal,65.5,23.7
oyarzabal,51.1,17.6
oyarzabal,86.2,52.3
oyarzabal,68.5,17.5
oyarzabal,43.7,39.5
oyarzabal,84.4,26.3
oyarzabal,63.1,18.8
oyarzabal,91.3,28.9
oyarzabal,98.8,37.2
oyarzabal,75.7,32.3
oyarzabal,78.3,33.1
oyarzabal,67.1,36.5
oyarzabal,84.6,22.4
oyarzabal,73.1,35.9
oyarzabal,87.3,30.6
oyarzabal,89.4,31.6
oyarzabal,66.9,28.0
oyarzabal,77.2,23.0
oyarzabal,77.6,29.3
oyarzabal,78.2,15.9
oyarzabal,89.2,39.5
oyarzabal,102.1,38.8
oyarzabal,76.0,34.6
oyarzabal,60.1,41.0
oyarzabal,73.2,18.6
oyarzabal,91.5,11.8
oyarzabal,66.0,3.8
oyarzabal,97.3,27.2
oyarzabal,43.8,28.7
oyarzabal,99.6,47.7
oyarzabal,78.0,49.4
oyarzabal,84.6,30.2
oyarzabal,55.3,42.5
oyarzabal,53.7,13.8
oyarzabal,60.7,17.1
oyarzabal,81.3,41.0
oyarzabal,61.7,31.6
oyarzabal,85.0,37.3
oyarzabal,80.6,23.8
oyarzabal,68.3,30.4
oyarzabal,56.9,41.8
oyarzabal,64.9,41.6
oyarzabal,93.3,34.5
oyarzabal,88.2,52.0
oyarzabal,89.1,37.1
oyarzabal,79.2,34.5
oyarzabal,69.4,24.6
oyarzabal,50.8,44.3
oyarzabal,50.2,26.7
oyarzabal,87.9,30.4
oyarzabal,96.9,36.7
oyarzabal,61.9,28.1
oyarzabal,85.6,27.3
oyarzabal,77.6,25.2
oyarzabal,88.8,25.0
oyarzabal,88.4,22.1
oyarzabal,66.5,27.4
oyarzabal,70.7,27.2
oyarzabal,57.9,33.5
oyarzabal,64.5,23.9
oyarzabal,95.0,17.1
oyarzabal,84.1,32.4
oyarzabal,78.3,47.9
oyarzabal,96.7,32.3
oyarzabal,63.7,32.9
oyarzabal,87.5,49.9
oyarzabal,86.5,30.4
oyarzabal,74.9,46.6
oyarzabal,95.4,32.8
oyarzabal,44.2,36.0
oyarzabal,83.3,46.8
oyarzabal,90.4,25.3
oyarzabal,88.0,29.0
oyarzabal,52.4,30.9
oyarzabal,75.8,30.6
oyarzabal,90.1,30.8
oyarzabal,92.5,40.4
oyarzabal,95.8,30.2
oyarzabal,88.7,29.7
oyarzabal,79.2,37.9
oyarzabal,84.2,14.2
oyarzabal,75.8,33.2
oyarzabal,78.1,31.3
oyarzabal,72.8,56.1
oyarzabal,90.0,28.1
oyarzabal,95.3,29.0
oyarzabal,78.7,18.5
oyarzabal,70.5,25.0
oyarzabal,89.4,24.1
oyarzabal,73.9,21.3
oyarzabal,59.7,36.6
oyarzabal,70.3,22.1
oyarzabal,68.6,22.6
oyarzabal,79.6,26.9
oyarzabal,82.9,14.4
oyarzabal,83.6,32.2
oyarzabal,76.1,26.1
oyarzabal,83.3,32.1
oyarzabal,83.5,31.6
oyarzabal,70.1,33.7
oyarzabal,74.4,22.5
oyarzabal,87.1,26.4
oyarzabal,81.0,30.6
oyarzabal,98.2,36.2
oyarzabal,83.4,26.1
oyarzabal,69.3,30.5
oyarzabal,69.3,27.1
oyarzabal,75.4,48.6
oyarzabal,82.2,30.2
oyarzabal,74.6,25.2
oyarzabal,73.4,22.1
oyarzabal,95.4,34.2
oyarzabal,58.3,13.9
oyarzabal,92.6,31.7
oyarzabal,84.3,21.5
oyarzabal,82.2,42.0
oyarzabal,79.1,24.7
oyarzabal,52.1,20.1
oyarzabal,75.7,47.6
oyarzabal,66.3,14.8
oyarzabal,85.6,24.1
oyarzabal,68.9,6.5
oyarzabal,50.8,39.2
oyarzabal,60.6,30.8
oyarzabal,85.3,28.1
oyarzabal,85.4,39.1
oyarzabal,86.8,49.4
oyarzabal,69.7,25.2
oyarzabal,100.4,39.0
oyarzabal,72.2,19.1
oyarzabal,52.7,28.6
oyarzabal,87.1,3.5
oyarzabal,86.3,52.9
oyarzabal,82.8,46.2
oyarzabal,76.1,40.9
oyarzabal,100.4,63.3
oyarzabal,88.6,33.5
oyarzabal,86.6,37.2
oyarzabal,66.9,27.9
oyarzabal,90.6,28.0
oyarzabal,87.6,22.6
oyarzabal,85.2,41.3
oyarzabal,83.3,26.5
oyarzabal,84.9,22.7
oyarzabal,79.1,9.9
oyarzabal,72.8,47.0
oyarzabal,72.2,44.5
oyarzabal,85.7,22.7
oyarzabal,84.9,24.8
oyarzabal,85.5,53.4
oyarzabal,94.8,24.5
oyarzabal,96.6,31.6
oyarzabal,89.1,23.1
oyarzabal,91.9,50.9
oyarzabal,55.3,21.1
simon,4.3,30.3
simon,9.4,28.0
simon,19.8,34.0
simon,18.3,49.5
simon,18.0,55.8
simon,6.6,19.8
simon,6.7,32.7
simon,1.7,32.8
simon,1.6,37.8
simon,6.3,41.5
simon,7.7,39.5
simon,0.5,32.0
simon,0.5,39.1
simon,5.1,36.4
simon,4.7,36.7
simon,0.5,37.9
simon,26.4,38.4
simon,3.3,44.8
simon,16.4,38.3
simon,28.0,39.3
simon,2.5,27.4
simon,9.5,21.1
simon,3.0,28.7
simon,9.0,32.4
simon,5.8,19.1
simon,3.0,33.8
simon,4.8,34.0
simon,7.4,36.0
simon,10.4,29.8
simon,13.2,29.1
simon,11.3,44.2
simon,0.5,23.8
simon,8.6,42.2
simon,7.2,22.3
simon,2.7,28.8
simon,4.0,32.5
simon,0.5,28.6
simon,2.8,17.2
simon,25.8,52.5
simon,8.1,28.1
simon,3.0,27.9
simon,17.9,22.0
simon,8.7,39.0
simon,4.9,49.7
simon,8.4,31.1
simon,4.2,43.3
simon,8.6,22.4
simon,8.3,39.9
simon,2.1,49.4
simon,3.4,42.4
simon,7.0,27.7
simon,13.4,7.1
simon,9.1,34.8
simon,20.9,25.1
simon,4.4,23.2
simon,2.2,40.4
simon,17.9,49.1
simon,21.6,36.1
simon,0.5,50.2
simon,6.0,59.7
simon,27.4,41.5
simon,6.1,32.0
simon,6.7,27.6
simon,5.0,25.7
simon,3.9,42.9
simon,7.2,31.9
simon,3.9,35.3
simon,1.3,30.7
simon,0.5,32.7
simon,18.9,41.7
simon,9.5,25.9
simon,6.2,35.0
simon,4.1,36.8
simon,14.7,24.2
simon,25.7,52.1
simon,0.5,38.8
simon,2.6,40.8
simon,2.0,25.0
simon,17.7,28.6
simon,6.1,30.8
simon,6.6,6.1
simon,9.1,36.9
simon,0.5,25.5
simon,12.4,48.6
simon,7.9,40.5
simon,6.7,34.1
simon,5.6,37.5
simon,9.9,11.5
simon,16.7,32.0
simon,0.5,32.2
simon,22.1,24.2
simon,11.8,29.0
simon,1.6,28.4
simon,4.1,41.1
simon,14.8,43.4
simon,12.6,35.0
simon,0.5,37.4
simon,8.5,34.6
simon,21.2,47.0
simon,15.1,39.2
simon,12.8,28.0
simon,6.6,48.6
simon,2.6,49.1
simon,15.2,27.2
simon,7.5,40.7
simon,3.4,36.2
simon,3.8,30.1
simon,6.8,42.3
simon,2.1,33.3
simon,13.3,39.1
simon,4.3,43.1
simon,0.6,22.5
simon,14.0,49.7
simon,9.0,45.8
simon,8.5,31.8
simon,7.3,48.5
simon,13.3,22.0
simon,16.6,27.5
simon,9.0,40.0
simon,5.3,29.0
simon,7.0,33.9
simon,5.9,33.4
simon,16.8,34.9
simon,8.5,12.5
simon,12.8,29.4
simon,6.6,41.3
simon,6.1,35.1
simon,3.3,40.4
simon,27.2,39.4
simon,16.1,39.4
simon,3.1,28.3
simon,1.9,35.9
simon,8.1,36.8
simon,4.0,39.4
simon,3.9,37.1
simon,3.0,37.2
simon,1.5,21.7
simon,7.2,45.6
simon,3.4,14.2
simon,9.6,35.5
simon,30.5,50.4
simon,3.1,34.1
simon,7.2,29.6
simon,11.4,39.6
simon,2.1,45.4
simon,0.5,39.2
simon,0.5,42.4
simon,2.0,30.1
simon,6.5,37.2
simon,6.7,35.4
simon,1.2,32.6
simon,14.3,37.9
simon,2.8,40.3
simon,11.2,27.2
simon,1.3,26.4
simon,1.0,28.9
simon,24.3,34.4
simon,12.2,19.9
simon,19.7,41.6
simon,2.3,36.1
simon,15.3,38.5
simon,2.5,37.7
simon,9.1,26.0
simon,3.5,38.9
simon,7.7,43.7
simon,14.1,44.1
simon,0.5,41.7
simon,7.0,39.5
simon,2.2,47.5
simon,2.0,41.6
simon,4.7,18.9
simon,7.7,34.5
simon,2.0,32.8
simon,16.1,28.7
simon,9.1,32.8
simon,5.8,41.7
simon,20.7,38.7
simon,1.0,36.3
simon,5.9,29.3
simon,0.8,43.8
simon,0.5,39.5
simon,8.8,41.4
simon,0.5,41.1
simon,3.8,26.4
simon,27.9,33.7
simon,15.6,35.8
simon,8.1,29.8
simon,25.3,25.3
simon,2.9,35.7
simon,29.0,28.9
simon,6.6,30.6
simon,2.0,36.4
simon,24.5,19.7
simon,6.0,38.3
simon,4.2,31.6
simon,8.6,29.5
simon,2.7,41.6
simon,2.6,36.6
simon,22.9,23.2
simon,1.4,34.4
simon,2.9,41.9
simon,19.6,37.6
simon,22.5,31.0
simon,5.5,43.6
simon,14.8,30.9
simon,3.8,46.8
simon,5.4,22.8
simon,6.9,34.3
simon,5.8,41.9
simon,10.8,28.4
simon,9.3,48.0
simon,6.5,13.5
simon,21.0,39.2
simon,0.5,47.5
simon,27.3,35.7
simon,7.8,31.2
simon,3.2,43.7
simon,3.4,30.6
simon,7.0,22.9
simon,3.3,40.6
simon,0.5,32.9
simon,3.3,27.8
simon,0.5,26.4
simon,2.1,27.2
simon,3.9,30.6
simon,0.8,36.5
simon,6.0,22.6
simon,9.0,32.3
simon,7.2,28.1
simon,6.5,34.2
simon,1.0,41.8
simon,28.8,42.1
simon,14.0,29.4
simon,1.7,32.3
simon,8.2,27.2
simon,23.1,30.0
simon,8.0,42.3
simon,15.0,38.2
simon,5.7,27.5
simon,4.1,39.4
simon,0.5,30.0
simon,6.6,38.5
simon,5.2,31.3
simon,16.9,37.1
simon,5.2,34.4
simon,6.4,29.3
simon,21.0,48.1
simon,12.5,8.6
simon,0.5,39.7
simon,1.1,37.8
simon,5.3,40.2
simon,14.8,34.3
simon,3.4,37.2
simon,6.0,37.5
simon,4.0,47.0
simon,0.5,36.1
simon,2.2,38.0
simon,8.7,22.9
simon,23.8,29.1
simon,12.3,26.1
simon,0.5,29.9
simon,0.5,20.6
simon,9.5,42.6
simon,6.1,26.2
simon,9.5,34.6
simon,12.1,24.7
simon,5.4,32.0
simon,3.5,31.1
simon,7.5,38.3
simon,23.3,30.6
simon,5.3,35.6
simon,2.4,23.7
simon,9.1,46.8
simon,6.8,35.2
simon,3.7,34.8
simon,5.1,36.4
simon,1.8,35.5
simon,0.5,21.1
simon,9.4,57.8
simon,5.7,34.3
simon,10.4,23.3
simon,0.5,39.7
simon,10.6,38.6
simon,12.6,53.4
simon,2.9,32.9
simon,10.8,20.8
simon,12.4,32.6
simon,13.2,40.2
simon,9.8,47.9
simon,3.7,25.5
simon,0.5,30.6
simon,12.5,38.4
simon,5.5,42.8
simon,3.1,39.3
simon,14.6,41.0
simon,8.9,43.6
simon,1.0,51.6
simon,0.5,30.3
simon,4.7,46.1
simon,11.9,26.0
simon,22.4,18.3
simon,12.3,30.1
simon,7.3,35.9
simon,1.6,34.5
simon,6.7,24.7
simon,6.6,32.9
simon,1.9,42.4
simon,2.2,20.9
simon,7.8,26.3
simon,5.4,26.3
simon,23.1,36.0
simon,7.8,29.2
simon,1.2,33.3
simon,7.5,39.0
simon,24.9,37.4
simon,11.4,25.2
simon,11.6,23.3
simon,5.7,26.5
simon,17.6,34.1
simon,6.0,36.5
simon,3.8,42.6
simon,28.7,39.9
simon,5.8,38.5
simon,2.7,27.5
simon,9.6,39.4
simon,6.4,46.7
simon,4.4,40.3
simon,10.7,24.7
simon,8.6,38.7
simon,5.2,22.0
simon,2.2,40.7
simon,9.1,33.1
simon,4.2,44.5
simon,5.8,38.8
simon,8.1,19.7
simon,17.4,39.0
simon,12.8,28.6
simon,0.5,38.9
simon,3.0,27.2
simon,4.9,24.0
simon,5.5,34.1
simon,4.2,30.0
simon,10.4,34.6
simon,6.0,37.6
simon,2.3,32.2
simon,14.3,29.2
simon,25.4,15.0
simon,15.7,28.6
simon,6.2,39.4
simon,18.1,25.9
simon,0.9,38.6
simon,10.0,39.1
simon,24.1,26.9
simon,1.5,31.0
simon,21.0,30.6
simon,0.8,40.7
simon,10.1,26.4
simon,0.5,38.2
simon,14.9,44.5
simon,11.5,36.4
simon,9.8,26.8
simon,27.3,36.3
simon,4.4,38.6
simon,6.2,31.7
simon,5.8,40.4
simon,11.8,43.8
simon,10.6,40.8
simon,5.6,26.6
simon,4.4,29.3
simon,8.0,15.8
simon,3.8,38.6
simon,16.9,38.7
simon,6.6,23.6
simon,10.6,41.3
simon,10.2,36.4
simon,11.9,44.1
simon,10.2,22.9
simon,1.3,25.2
simon,4.4,22.2
simon,0.5,29.4
simon,21.1,30.7
simon,6.1,25.4
simon,5.6,38.3
simon,0.5,30.0
simon,3.5,36.9
simon,2.6,20.4
simon,10.2,49.6
simon,10.3,29.5
simon,8.1,23.3
simon,3.4,35.4
simon,8.1,47.5
simon,12.7,53.3
simon,21.5,31.3
simon,4.2,33.2
simon,11.3,32.8
simon,12.1,25.5
simon,26.9,29.0
simon,1.4,30.1
simon,2.7,21.7
simon,1.5,15.6
simon,10.0,39.0
simon,2.8,28.0
simon,10.6,25.9
simon,20.6,48.8
simon,19.3,34.4
simon,18.9,32.8
simon,22.0,27.2
simon,27.3,43.3
simon,4.6,43.7
simon,9.4,31.7
simon,0.8,24.2
simon,2.4,32.4
simon,4.5,52.8
simon,14.2,36.0
simon,10.3,50.4
simon,0.5,36.5
simon,13.8,33.4
simon,5.4,30.0
simon,1.0,42.8
simon,23.9,42.0
cubarsi,68.8,43.5
cubarsi,63.4,22.1
cubarsi,3.9,23.9
cubarsi,29.8,31.2
cubarsi,37.0,21.2
cubarsi,54.7,37.3
cubarsi,43.5,27.0
cubarsi,17.8,14.1
cubarsi,29.8,19.8
cubarsi,31.3,31.5
cubarsi,26.1,20.8
cubarsi,54.3,21.9
cubarsi,62.8,31.1
cubarsi,58.7,30.8
cubarsi,35.9,35.4
cubarsi,28.3,36.8
cubarsi,37.7,30.0
cubarsi,29.1,19.0
cubarsi,35.1,28.7
cubarsi,34.7,32.7
cubarsi,11.2,21.7
cubarsi,39.9,21.8
cubarsi,47.6,29.6
cubarsi,16.1,29.4
cubarsi,56.0,28.4
cubarsi,46.4,26.4
cubarsi,49.5,27.8
cubarsi,33.1,18.3
cubarsi,45.5,21.8
cubarsi,50.1,36.3
cubarsi,12.7,16.4
cubarsi,50.6,41.0
cubarsi,24.2,24.4
cubarsi,40.6,17.1
cubarsi,43.4,33.8
cubarsi,68.6,28.6
cubarsi,45.4,34.4
cubarsi,40.7,43.9
cubarsi,45.6,34.8
cubarsi,13.6,21.2
cubarsi,47.2,27.9
cubarsi,9.3,25.1
cubarsi,46.5,36.4
cubarsi,48.0,28.0
cubarsi,40.4,29.7
cubarsi,35.9,23.6
cubarsi,28.2,39.8
cubarsi,60.0,32.1
cubarsi,37.4,36.8
cubarsi,38.2,15.1
cubarsi,56.0,34.4
cubarsi,29.2,24.7
cubarsi,4.8,17.0
cubarsi,39.7,29.7
cubarsi,22.6,24.9
cubarsi,21.3,26.7
cubarsi,40.2,32.1
cubarsi,48.8,33.2
cubarsi,38.1,13.4
cubarsi,59.2,20.2
cubarsi,34.1,32.8
cubarsi,36.4,33.2
cubarsi,50.1,20.3
cubarsi,28.6,9.5
cubarsi,27.3,26.9
cubarsi,29.7,22.7
cubarsi,49.0,29.6
cubarsi,42.3,20.3
cubarsi,51.3,31.3
cubarsi,43.4,39.2
cubarsi,22.0,32.7
cubarsi,51.6,38.2
cubarsi,61.4,27.0
cubarsi,21.5,33.9
cubarsi,58.0,22.4
cubarsi,16.3,19.1
cubarsi,24.4,13.3
cubarsi,43.2,15.5
cubarsi,15.6,8.2
cubarsi,38.5,24.5
cubarsi,60.9,26.6
cubarsi,54.6,28.9
cubarsi,54.9,27.2
cubarsi,19.4,24.5
cubarsi,63.9,47.8
cubarsi,30.2,19.7
cubarsi,53.9,36.1
cubarsi,28.5,18.1
cubarsi,34.5,12.3
cubarsi,22.3,16.4
cubarsi,15.9,12.3
cubarsi,34.0,21.3
cubarsi,26.1,14.9
cubarsi,48.7,33.3
cubarsi,45.4,32.5
cubarsi,25.9,26.6
cubarsi,9.2,15.8
cubarsi,45.3,42.5
cubarsi,49.7,17.8
cubarsi,57.2,39.7
cubarsi,27.5,17.3
cubarsi,19.1,31.0
cubarsi,62.4,38.3
cubarsi,60.0,33.3
cubarsi,39.1,28.0
cubarsi,24.7,8.3
cubarsi,1.8,26.8
cubarsi,24.2,17.4
cubarsi,56.3,31.2
cubarsi,15.4,13.1
cubarsi,33.3,14.8
cubarsi,55.8,30.1
cubarsi,36.8,24.6
cubarsi,24.9,21.9
cubarsi,13.7,21.0
cubarsi,59.9,41.0
cubarsi,52.5,7.2
cubarsi,62.7,29.8
cubarsi,46.0,28.2
cubarsi,38.7,24.2
cubarsi,21.3,16.5
cubarsi,37.9,24.3
cubarsi,15.8,9.5
cubarsi,15.7,24.8
cubarsi,36.4,22.6
cubarsi,61.1,30.9
cubarsi,69.9,36.9
cubarsi,36.2,28.8
cubarsi,50.3,31.4
cubarsi,41.1,25.1
cubarsi,37.1,26.3
cubarsi,53.1,16.2
cubarsi,44.9,20.6
cubarsi,38.0,22.9
cubarsi,56.1,30.5
cubarsi,43.5,23.4
cubarsi,14.2,17.4
cubarsi,15.4,11.0
cubarsi,30.1,26.4
cubarsi,39.9,21.4
cubarsi,36.0,27.2
cubarsi,38.4,15.4
cubarsi,1.7,8.6
cubarsi,28.8,11.9
cubarsi,40.5,22.7
cubarsi,29.9,27.7
cubarsi,36.6,23.7
cubarsi,43.2,11.4
cubarsi,29.3,30.3
cubarsi,41.0,23.5
cubarsi,17.8,28.4
cubarsi,56.5,27.0
cubarsi,58.2,24.3
cubarsi,18.4,32.6
cubarsi,31.0,21.0
cubarsi,57.7,41.7
cubarsi,51.1,15.1
cubarsi,37.5,22.6
cubarsi,35.5,26.9
cubarsi,65.2,30.7
cubarsi,23.2,26.1
cubarsi,67.4,42.3
cubarsi,50.7,28.6
cubarsi,29.8,39.4
cubarsi,46.5,30.0
cubarsi,52.8,33.5
cubarsi,59.7,50.1
cubarsi,41.3,22.2
cubarsi,52.5,21.4
cubarsi,33.8,8.4
cubarsi,42.5,29.1
cubarsi,41.8,23.4
cubarsi,45.9,23.4
cubarsi,40.5,26.6
cubarsi,21.9,15.4
cubarsi,44.2,19.1
cubarsi,42.2,34.6
cubarsi,34.5,46.3
cubarsi,20.6,11.9
cubarsi,10.2,6.8
cubarsi,33.4,38.5
cubarsi,42.3,24.7
cubarsi,30.0,33.4
cubarsi,13.1,18.2
cubarsi,22.7,32.1
cubarsi,33.8,34.7
cubarsi,61.3,25.7
cubarsi,46.5,36.0
cubarsi,28.9,35.1
cubarsi,37.0,37.2
cubarsi,17.0,19.6
cubarsi,44.5,32.2
cubarsi,28.8,12.8
cubarsi,49.6,31.1
cubarsi,38.6,27.1
cubarsi,36.3,17.2
cubarsi,60.0,20.5
cubarsi,34.1,24.8
cubarsi,35.5,30.3
cubarsi,10.6,13.0
cubarsi,35.2,19.4
cubarsi,14.5,29.7
cubarsi,44.6,12.4
cubarsi,46.5,21.8
cubarsi,41.5,27.1
cubarsi,22.9,32.5
cubarsi,26.2,31.5
cubarsi,52.3,23.7
cubarsi,34.2,19.0
cubarsi,28.0,25.6
cubarsi,42.6,8.8
cubarsi,42.4,30.0
cubarsi,24.0,27.3
cubarsi,12.1,26.1
cubarsi,48.8,32.5
cubarsi,30.1,23.1
cubarsi,58.9,25.9
cubarsi,27.5,22.0
cubarsi,38.9,29.4
cubarsi,41.6,45.3
cubarsi,43.1,22.1
cubarsi,43.5,19.8
cubarsi,36.6,18.8
cubarsi,24.4,28.9
cubarsi,40.4,29.0
cubarsi,9.7,33.7
cubarsi,55.0,39.6
cubarsi,38.8,13.1
cubarsi,35.6,54.3
cubarsi,40.0,35.6
cubarsi,17.0,19.5
cubarsi,47.7,37.5
cubarsi,49.9,18.3
cubarsi,8.8,10.7
cubarsi,32.7,23.5
cubarsi,58.6,16.5
cubarsi,10.8,24.6
cubarsi,54.7,26.9
cubarsi,43.5,14.1
cubarsi,34.3,23.5
cubarsi,51.8,23.7
cubarsi,7.9,11.9
cubarsi,36.1,19.5
cubarsi,17.3,21.3
cubarsi,64.6,33.0
cubarsi,39.7,18.3
cubarsi,22.7,24.8
cubarsi,32.5,30.1
cubarsi,54.2,33.5
cubarsi,55.2,24.5
cubarsi,29.5,19.7
cubarsi,33.6,16.6
cubarsi,26.7,7.5
cubarsi,55.4,35.2
cubarsi,30.3,39.4
cubarsi,28.4,28.0
cubarsi,56.2,28.2
cubarsi,34.1,19.6
cubarsi,45.9,39.0
cubarsi,54.1,36.0
cubarsi,25.1,29.8
cubarsi,24.1,32.9
cubarsi,30.2,15.9
cubarsi,60.3,34.7
cubarsi,55.6,35.7
cubarsi,18.3,15.2
cubarsi,43.0,33.6
cubarsi,28.1,9.4
cubarsi,45.9,34.2
cubarsi,57.8,26.8
cubarsi,41.8,10.5
cubarsi,51.1,35.0
cubarsi,53.2,35.7
cubarsi,38.0,30.8
cubarsi,58.4,30.7
cubarsi,61.7,35.6
cubarsi,11.7,26.8
cubarsi,19.1,32.5
cubarsi,42.8,35.2
cubarsi,75.0,39.0
cubarsi,4.3,13.8
cubarsi,26.6,26.0
cubarsi,27.8,22.9
cubarsi,48.3,20.9
cubarsi,30.7,20.0
cubarsi,50.2,29.1
cubarsi,30.8,18.8
cubarsi,58.6,32.6
cubarsi,34.3,19.4
cubarsi,22.5,6.2
cubarsi,61.5,30.2
cubarsi,50.9,38.2
cubarsi,27.5,26.7
cubarsi,37.5,20.1
cubarsi,48.3,12.0
cubarsi,32.0,20.9
cubarsi,27.7,14.7
cubarsi,17.6,18.0
cubarsi,54.8,24.1
cubarsi,42.8,44.2
cubarsi,32.2,15.4
cubarsi,22.2,22.1
cubarsi,58.5,23.1
cubarsi,33.3,32.9
cubarsi,64.3,32.9
cubarsi,40.3,16.3
cubarsi,45.6,18.3
cubarsi,35.9,21.6
cubarsi,18.6,33.0
cubarsi,24.2,17.8
cubarsi,55.2,46.0
cubarsi,30.6,24.7
cubarsi,23.9,40.7
cubarsi,12.6,23.9
cubarsi,23.6,22.8
cubarsi,26.0,11.4
cubarsi,38.4,18.9
cubarsi,44.8,28.1
cubarsi,36.2,25.2
cubarsi,32.9,34.9
cubarsi,69.1,20.2
cubarsi,27.0,41.3
cubarsi,19.7,30.0
cubarsi,33.3,29.9
cubarsi,46.1,15.9
cubarsi,38.3,16.9
cubarsi,26.0,19.5
cubarsi,43.9,31.4
cubarsi,32.2,36.7
cubarsi,23.3,26.1
cubarsi,60.4,27.5
cubarsi,40.0,34.1
cubarsi,11.9,20.9
cubarsi,59.3,22.2
cubarsi,42.5,33.2
cubarsi,38.1,31.1
cubarsi,54.3,32.3
cubarsi,42.2,11.1
cubarsi,53.0,25.0
cubarsi,69.3,42.2
cubarsi,34.3,31.7
cubarsi,19.9,29.4
cubarsi,59.1,36.4
cubarsi,42.3,22.9
cubarsi,34.2,26.8
cubarsi,57.3,27.5
cubarsi,30.7,26.8
cubarsi,24.0,34.3
cubarsi,17.0,29.3
cubarsi,30.1,20.2
cubarsi,31.7,5.6
cubarsi,29.8,27.2
cubarsi,25.3,22.9
cubarsi,47.4,21.4
cubarsi,45.6,28.2
cubarsi,9.0,16.8
cubarsi,35.1,19.8
cubarsi,12.3,33.2
cubarsi,19.3,14.7
cubarsi,16.0,31.5
cubarsi,40.1,26.1
cubarsi,31.8,22.2
cubarsi,56.5,23.8
cubarsi,43.1,18.8
cubarsi,26.7,9.5
cubarsi,28.1,31.9
cubarsi,58.3,29.6
cubarsi,25.4,20.7
cubarsi,18.2,34.2
cubarsi,58.9,23.2
cubarsi,25.1,32.5
cubarsi,45.0,30.0
cubarsi,59.7,24.6
cubarsi,31.5,15.7
cubarsi,37.6,19.8
cubarsi,32.2,29.4
cubarsi,40.6,28.6
cubarsi,24.0,38.9
cubarsi,32.0,31.9
cubarsi,48.9,22.0
cubarsi,42.8,34.7
cubarsi,31.1,16.4
cubarsi,36.4,30.5
cubarsi,21.4,20.0
cubarsi,53.6,24.3
cubarsi,31.3,28.2
cubarsi,54.8,23.7
cubarsi,62.6,44.2
cubarsi,16.3,20.7
cubarsi,3.8,31.2
cubarsi,11.8,22.7
cubarsi,45.1,33.1
cubarsi,45.1,24.4
cubarsi,22.8,9.6
cubarsi,49.1,33.7
cubarsi,35.5,12.3
cubarsi,47.2,24.3
cubarsi,38.4,17.5
cubarsi,26.5,31.6
cubarsi,45.6,32.2
cubarsi,64.4,17.5
cubarsi,28.9,24.2
cubarsi,33.8,34.8
cubarsi,50.7,21.9
cubarsi,42.7,10.1
cubarsi,57.8,22.1
cubarsi,28.6,23.1
cubarsi,41.1,11.2
cubarsi,23.3,16.1
cubarsi,20.9,13.8
cubarsi,46.2,31.2
cubarsi,27.1,13.0
cubarsi,38.1,18.2
cubarsi,32.9,29.1
cubarsi,63.9,27.9
cubarsi,34.4,26.7
cubarsi,20.6,22.9
cubarsi,50.7,21.5
cubarsi,28.4,29.6
cubarsi,32.5,13.3
olmo,79.8,18.9
olmo,59.7,43.3
olmo,66.7,42.3
olmo,65.9,40.2
olmo,82.7,21.6
olmo,68.0,31.4
olmo,56.6,50.9
olmo,72.9,24.7
olmo,60.4,41.5
olmo,69.3,35.7
olmo,58.4,37.9
olmo,38.6,41.1
olmo,76.1,13.5
olmo,80.9,28.4
olmo,82.5,18.5
olmo,60.5,43.1
olmo,89.8,41.7
olmo,72.5,26.7
olmo,63.5,42.8
olmo,89.6,40.2
olmo,59.8,39.6
olmo,70.5,12.1
olmo,50.4,27.1
olmo,68.6,31.9
olmo,74.3,27.2
olmo,46.5,36.1
olmo,92.4,25.0
olmo,60.3,33.9
olmo,67.3,27.6
olmo,86.3,53.6
olmo,61.9,22.4
olmo,74.5,33.6
olmo,93.0,18.8
olmo,74.6,35.3
olmo,80.2,25.6
olmo,78.0,31.9
olmo,73.8,44.1
olmo,78.3,27.7
olmo,79.3,22.3
olmo,85.5,26.1
olmo,55.9,40.1
olmo,73.7,42.1
olmo,65.9,30.7
olmo,90.2,12.0
olmo,81.6,45.2
olmo,56.7,35.6
olmo,77.4,30.9
olmo,89.7,30.6
olmo,85.6,43.4
olmo,74.1,20.9
olmo,59.1,43.6
olmo,58.8,38.5
olmo,48.2,40.7
olmo,78.3,33.3
olmo,62.6,27.3
olmo,84.2,40.3
olmo,66.2,43.5
olmo,48.3,35.1
olmo,55.3,37.6
olmo,47.9,39.8
olmo,83.3,22.3
olmo,77.0,26.6
olmo,58.5,33.0
olmo,72.8,28.0
olmo,92.3,41.1
olmo,74.1,34.1
olmo,60.2,42.0
olmo,86.6,44.3
olmo,71.3,12.7
olmo,64.6,33.6
olmo,57.2,32.2
olmo,79.5,31.7
olmo,78.4,33.3
olmo,90.4,42.4
olmo,78.5,40.9
olmo,47.9,27.4
olmo,81.6,31.6
olmo,65.8,45.2
olmo,73.8,34.6
olmo,77.6,39.2
olmo,92.8,48.1
olmo,72.8,26.5
olmo,85.7,37.0
olmo,71.4,27.0
olmo,60.4,35.5
olmo,75.7,28.1
olmo,65.2,39.7
olmo,78.7,38.3
olmo,61.9,36.2
olmo,65.7,48.3
olmo,96.2,31.7
