player,x,y
Fabián Ruiz,75.7,59.7
Fabián Ruiz,85.0,52.5
Fabián Ruiz,82.8,65.3
Ferran Torres,85.7,51.4
Ferran Torres,98.3,61.4
Ferran Torres,102.4,61.5
Ferran Torres,100.2,58.7
Ferran Torres,83.1,59.1
Ferran Torres,83.1,59.1
Ferran Torres,79.4,64.9
Ferran Torres,92.0,60.6
Ferran Torres,75.1,64.1
Ferran Torres,91.2,63.0
Ferran Torres,84.6,63.9
Ferran Torres,102.3,57.2
Ferran Torres,75.6,62.4
Ferran Torres,72.8,49.2
Ferran Torres,74.0,65.4
Ferran Torres,96.4,63.7
Ferran Torres,64.5,68.0
Ferran Torres,81.0,43.9
Ferran Torres,101.3,50.2
Ferran Torres,87.9,63.7
Ferran Torres,79.3,63.0
Ferran Torres,18.4,59.1
Ferran Torres,44.2,65.4
Ferran Torres,47.9,58.6
Ferran Torres,86.3,63.9
Ferran Torres,82.3,63.9
Ferran Torres,62.7,51.6
Ferran Torres,61.2,51.6
Ferran Torres,79.3,39.6
Ferran Torres,75.4,58.3
Ferran Torres,67.4,63.7
Ferran Torres,87.2,55.8
Ferran Torres,85.1,54.6
Ferran Torres,81.7,58.8
Ferran Torres,75.7,61.6
Ferran Torres,84.3,61.6
Ferran Torres,81.7,64.5
Ferran Torres,100.3,34.7
Ferran Torres,101.0,31.4
Ferran Torres,101.0,31.4
Ferran Torres,87.0,28.1
Ferran Torres,45.6,47.7
Ferran Torres,45.2,48.3
Ferran Torres,93.7,38.0
Ferran Torres,55.1,49.1
Ferran Torres,55.1,49.1
Ferran Torres,67.6,64.1
Ferran Torres,83.8,48.1
Ferran Torres,79.8,64.9
Ferran Torres,78.1,64.7
Ferran Torres,70.8,46.3
Ferran Torres,74.2,40.1
Ferran Torres,75.5,64.9
Ferran Torres,72.4,64.9
Ferran Torres,71.0,33.2
Ferran Torres,87.0,64.9
Ferran Torres,91.0,65.3
Ferran Torres,88.8,59.9
Ferran Torres,102.8,58.0
Ferran Torres,102.5,43.0
Ferran Torres,83.3,58.2
Ferran Torres,96.4,64.1
Ferran Torres,68.5,63.9
Ferran Torres,68.1,63.9
Ferran Torres,76.6,65.1
Ferran Torres,81.5,64.7
Ferran Torres,84.6,45.2
Ferran Torres,87.5,36.9
Ferran Torres,83.7,25.4
Ferran Torres,95.0,22.0
Ferran Torres,91.0,37.4
Gavi,66.4,5.8
Gavi,65.7,3.9
Gavi,81.6,3.1
Gavi,85.6,11.8
Gavi,85.6,11.8
Gavi,98.9,8.6
Gavi,97.1,2.1
Gavi,66.8,3.3
Gavi,72.6,18.9
Gavi,76.7,23.3
Gavi,67.3,16.7
Gavi,68.3,5.4
Gavi,64.2,5.0
Gavi,86.0,17.3
Gavi,83.7,7.8
Gavi,77.8,17.0
Gavi,91.3,23.4
Gavi,69.0,3.7
Gavi,76.4,16.9
Gavi,72.9,33.6
Gavi,48.9,4.3
Gavi,47.1,4.3
Gavi,69.3,2.6
Gavi,72.7,18.8
Gavi,71.1,16.6
Gavi,93.0,9.1
Gavi,93.0,9.1
Gavi,37.9,17.3
Gavi,37.9,17.3
Gavi,63.9,10.5
Gavi,93.6,12.6
Gavi,61.5,5.6
Gavi,81.1,15.3
Gavi,70.3,18.0
Gavi,80.0,14.8
Gavi,94.2,19.7
Gavi,75.3,4.3
Gavi,86.3,24.0
Gavi,82.5,18.7
Gavi,84.6,24.0
Gavi,59.7,18.0
Gavi,68.5,21.6
Gavi,68.5,21.6
Gavi,77.4,16.4
Gavi,75.2,18.3
Gavi,73.4,11.1
Gavi,91.0,64.7
Gavi,90.3,64.1
Gavi,85.2,7.5
Gavi,99.0,7.9
Gavi,82.2,14.5
Mikel Oyarzabal,102.1,33.8
Mikel Oyarzabal,25.1,42.9
Mikel Oyarzabal,97.8,46.9
Mikel Oyarzabal,99.5,62.6
Mikel Oyarzabal,97.9,63.3
Mikel Oyarzabal,64.6,47.5
Mikel Oyarzabal,96.3,56.9
Mikel Oyarzabal,96.5,36.4
Mikel Oyarzabal,96.5,36.4
Mikel Oyarzabal,102.0,34.0
Mikel Oyarzabal,91.0,23.0
Mikel Oyarzabal,61.7,3.9
Mikel Oyarzabal,79.8,56.9
Mikel Oyarzabal,49.4,42.5
Mikel Oyarzabal,99.9,30.3
Mikel Oyarzabal,99.9,30.3
Mikel Oyarzabal,52.3,34.0
Mikel Oyarzabal,96.0,33.3
Mikel Oyarzabal,96.8,26.2
Mikel Oyarzabal,64.2,46.5
Mikel Oyarzabal,87.4,10.2
Mikel Oyarzabal,88.1,68.0
Mikel Oyarzabal,45.4,38.1
Mikel Oyarzabal,91.5,25.1
Mikel Oyarzabal,94.3,25.0
Mikel Oyarzabal,101.8,19.2
Mikel Oyarzabal,92.4,35.3
Mikel Oyarzabal,101.5,37.8
Mikel Oyarzabal,45.2,14.5
Mikel Oyarzabal,92.5,40.1
Mikel Oyarzabal,101.1,40.0
Lamine Yamal,72.5,63.1
Lamine Yamal,73.9,62.0
Lamine Yamal,89.7,58.8
Lamine Yamal,90.5,61.0
Lamine Yamal,94.9,64.1
Lamine Yamal,91.4,59.9
Lamine Yamal,83.1,65.3
Lamine Yamal,93.4,57.0
Lamine Yamal,91.8,61.2
Lamine Yamal,93.7,60.9
Lamine Yamal,96.6,56.3
Lamine Yamal,95.0,60.1
Lamine Yamal,102.0,47.4
Lamine Yamal,104.5,67.7
Lamine Yamal,77.4,53.5
Lamine Yamal,74.3,61.4
Lamine Yamal,75.1,56.9
Lamine Yamal,103.9,48.1
Lamine Yamal,103.0,48.6
Lamine Yamal,72.8,55.6
Lamine Yamal,92.6,61.2
Lamine Yamal,47.8,64.5
Lamine Yamal,77.6,65.7
Lamine Yamal,83.4,61.0
Lamine Yamal,81.4,53.5
Lamine Yamal,74.9,63.9
Lamine Yamal,104.5,67.7
Lamine Yamal,87.1,60.6
Lamine Yamal,82.2,61.6
Lamine Yamal,83.3,50.2
Lamine Yamal,73.5,54.9
Lamine Yamal,96.0,50.7
Lamine Yamal,92.2,60.3
Lamine Yamal,47.9,62.8
Lamine Yamal,60.5,58.6
Lamine Yamal,75.3,54.7
Lamine Yamal,82.6,56.6
Lamine Yamal,93.5,47.2
Lamine Yamal,99.9,47.2
Lamine Yamal,104.5,67.7
Mikel Merino,79.2,62.4
Mikel Merino,83.6,51.2
Mikel Merino,94.8,34.1
Mikel Merino,78.1,49.8
Mikel Merino,78.3,40.6
Mikel Merino,93.9,42.8
Mikel Merino,84.1,51.4
Mikel Merino,84.5,62.4
Mikel Merino,76.9,68.0
Mikel Merino,95.6,39.3
Mikel Merino,82.5,40.6
Mikel Merino,61.6,52.0
Mikel Merino,66.8,18.7
Mikel Merino,69.4,18.0
Mikel Merino,69.1,50.9
Dani Olmo,76.5,36.2
Dani Olmo,83.5,5.2
Dani Olmo,78.3,21.1
Dani Olmo,55.4,30.3
Dani Olmo,56.9,33.5
Dani Olmo,94.4,46.5
Dani Olmo,61.3,50.8
Dani Olmo,67.6,49.1
Dani Olmo,21.1,37.7
Dani Olmo,15.3,32.4
Dani Olmo,65.7,50.8
Dani Olmo,63.5,50.4
Dani Olmo,78.1,41.1
Nico Williams,74.9,10.5
Nico Williams,91.7,3.9
Nico Williams,90.4,12.4
Mikel Oyarzabal,52.6,33.9
Mikel Oyarzabal,63.2,27.2
Mikel Oyarzabal,60.0,31.0
Mikel Oyarzabal,60.9,30.2
Mikel Oyarzabal,96.4,16.2
Mikel Oyarzabal,27.7,8.3
Mikel Oyarzabal,58.8,34.2
Mikel Oyarzabal,58.8,34.2
Mikel Oyarzabal,71.8,50.3
Mikel Oyarzabal,81.0,18.9
Mikel Oyarzabal,81.7,23.7
Mikel Oyarzabal,99.0,23.4
Mikel Oyarzabal,91.2,23.3
Mikel Oyarzabal,89.6,18.1
Mikel Oyarzabal,95.6,24.6
Mikel Oyarzabal,95.6,24.6
Mikel Oyarzabal,101.3,22.9
Mikel Oyarzabal,101.3,22.9
Mikel Oyarzabal,100.1,29.4
Mikel Oyarzabal,47.2,45.3
Mikel Oyarzabal,102.7,37.7
Mikel Oyarzabal,58.8,46.9
Mikel Oyarzabal,47.8,60.1
Mikel Oyarzabal,63.9,62.8
Mikel Oyarzabal,95.5,13.5
Mikel Oyarzabal,98.2,13.0
Mikel Oyarzabal,75.3,23.1
Mikel Oyarzabal,75.8,16.7
Mikel Oyarzabal,93.1,26.0
Mikel Oyarzabal,95.6,23.7
Mikel Oyarzabal,61.8,22.1
Mikel Oyarzabal,58.1,21.6
Mikel Oyarzabal,36.9,29.6
Mikel Oyarzabal,91.7,31.1
Rodri,44.1,26.2
Rodri,76.2,29.8
Rodri,66.5,59.0
Rodri,59.5,60.1
Rodri,64.5,21.7
Rodri,84.5,6.6
Rodri,83.4,1.2
Rodri,63.8,13.5
Rodri,40.2,43.1
Rodri,40.2,43.1
Rodri,60.0,19.7
Rodri,65.9,35.5
Rodri,73.9,38.2
Rodri,73.4,24.8
Rodri,61.6,18.9
Rodri,39.3,44.4
Rodri,39.3,44.4
Rodri,26.6,16.7
Rodri,57.8,43.4
Rodri,57.9,45.1
Rodri,50.9,38.7
Rodri,62.9,19.6
Rodri,45.1,23.9
Rodri,40.4,21.6
Rodri,37.3,20.4
Rodri,71.1,33.3
Rodri,39.3,48.7
Rodri,63.0,15.7
Rodri,63.0,15.7
Rodri,30.9,45.0
Rodri,17.3,59.5
Rodri,63.9,53.7
Rodri,70.3,54.7
Rodri,76.5,52.6
Rodri,62.4,25.1
Rodri,73.6,23.4
Rodri,67.2,47.4
Rodri,69.9,50.3
Rodri,38.5,43.9
Rodri,42.5,22.9
Rodri,53.9,42.5
Rodri,68.0,15.7
Rodri,38.2,39.6
Rodri,50.1,32.5
Rodri,74.0,24.9
Rodri,76.9,43.9
Rodri,53.0,30.8
Rodri,66.0,20.6
Rodri,76.5,20.5
Rodri,63.9,46.2
Rodri,58.1,45.9
Rodri,45.2,19.9
Rodri,76.9,48.3
Rodri,79.7,43.9
Rodri,72.8,23.7
Rodri,75.5,20.7
Rodri,50.1,34.8
Rodri,49.3,32.9
Rodri,56.4,9.8
Rodri,70.7,35.8
Rodri,64.6,42.6
Rodri,74.0,40.1
Rodri,74.0,34.5
Rodri,14.6,43.6
Rodri,14.6,43.7
Rodri,50.1,35.5
Rodri,70.3,25.4
Rodri,71.5,39.1
Rodri,87.0,31.3
Rodri,58.7,33.3
Rodri,71.5,23.2
Rodri,72.1,25.9
Rodri,75.2,35.1
Rodri,73.3,31.8
Rodri,11.4,41.5
Rodri,11.5,41.5
Rodri,42.7,23.1
Rodri,61.8,50.4
Rodri,43.7,50.5
Rodri,64.1,42.0
Rodri,27.9,40.3
Rodri,28.5,48.3
Rodri,54.9,26.0
Rodri,57.5,39.1
Rodri,60.6,45.0
Rodri,52.1,56.7
Rodri,37.9,54.6
Rodri,48.5,27.5
Rodri,57.9,39.8
Rodri,74.4,30.7
Rodri,65.6,34.6
Rodri,77.3,49.3
Rodri,76.6,46.0
Rodri,75.2,25.5
Rodri,76.4,14.1
Rodri,78.7,13.1
Rodri,76.1,18.9
Rodri,48.2,19.9
Rodri,58.9,10.0
Rodri,30.6,42.0
Rodri,48.5,22.5
Rodri,54.9,45.0
Rodri,48.0,22.2
Rodri,62.3,58.4
Rodri,55.2,56.8
Rodri,32.0,31.4
Rodri,30.7,41.1
Rodri,71.0,31.2
Rodri,71.2,36.6
Rodri,29.1,52.6
Rodri,12.5,59.0
Rodri,11.6,59.9
Rodri,11.0,64.5
Rodri,28.0,58.6
Rodri,26.1,43.9
Rodri,27.9,41.6
Rodri,53.0,18.7
Rodri,49.4,19.7
Rodri,47.2,21.7
Rodri,31.0,56.4
Rodri,32.5,43.9
Rodri,43.4,53.7
Rodri,62.2,56.5
Rodri,35.1,40.6
Rodri,28.4,42.3
Rodri,67.3,37.8
Rodri,30.3,46.9
Rodri,41.8,42.6
Rodri,50.2,31.3
Rodri,56.9,19.3
Rodri,50.6,16.9
Rodri,55.4,24.1
Rodri,76.2,7.5
Rodri,6.2,19.1
Rodri,44.1,48.1
Rodri,44.8,40.6
Rodri,53.5,30.3
Rodri,62.2,23.4
Rodri,84.1,3.6
Rodri,50.6,2.8
Marc Cucurella,41.6,13.5
Marc Cucurella,76.4,8.7
Marc Cucurella,69.4,5.1
Marc Cucurella,77.6,3.4
Marc Cucurella,78.0,0.0
Marc Cucurella,38.7,4.9
Marc Cucurella,80.7,5.1
Marc Cucurella,49.2,6.0
Marc Cucurella,67.2,8.2
Marc Cucurella,80.5,21.9
Marc Cucurella,18.9,0.0
Marc Cucurella,54.2,3.4
Marc Cucurella,100.2,15.8
Marc Cucurella,60.8,3.7
Marc Cucurella,99.8,21.1
Marc Cucurella,29.2,17.7
Marc Cucurella,45.4,19.5
Marc Cucurella,61.1,8.4
Marc Cucurella,61.8,9.1
Marc Cucurella,69.0,12.0
Marc Cucurella,51.2,26.2
Marc Cucurella,46.5,5.8
Marc Cucurella,72.8,20.9
Marc Cucurella,75.4,14.1
Marc Cucurella,85.7,2.8
Marc Cucurella,96.0,8.3
Marc Cucurella,74.2,14.9
Marc Cucurella,73.9,10.7
Marc Cucurella,43.4,13.5
Marc Cucurella,79.1,22.5
Marc Cucurella,38.2,18.9
Marc Cucurella,38.2,18.9
Marc Cucurella,90.3,11.7
Marc Cucurella,93.1,15.0
Marc Cucurella,45.4,34.0
Marc Cucurella,43.2,8.7
Marc Cucurella,39.4,3.4
Marc Cucurella,56.9,10.1
Marc Cucurella,101.2,39.4
Marc Cucurella,58.1,13.5
Marc Cucurella,60.9,13.3
Marc Cucurella,56.0,11.3
Marc Cucurella,39.0,0.0
Marc Cucurella,52.7,14.3
Marc Cucurella,66.6,11.0
Marc Cucurella,75.3,0.0
Marc Cucurella,96.0,23.7
Marc Cucurella,100.3,12.7
Marc Cucurella,96.9,5.8
Marc Cucurella,92.7,6.0
Marc Cucurella,87.9,7.1
Marc Cucurella,62.2,0.0
Marc Cucurella,80.8,4.9
Marc Cucurella,36.6,14.6
Marc Cucurella,55.0,15.0
Marc Cucurella,16.6,3.2
Marc Cucurella,32.7,12.2
Marc Cucurella,35.2,12.7
Marc Cucurella,39.2,6.4
Marc Cucurella,50.8,21.6
Marc Cucurella,33.3,14.5
Marc Cucurella,32.3,12.6
Marc Cucurella,40.2,7.2
Marc Cucurella,34.3,3.0
Marc Cucurella,21.4,4.3
Marc Cucurella,68.4,10.4
Marc Cucurella,62.4,12.6
Marc Cucurella,35.5,19.0
Marc Cucurella,26.9,4.3
Marc Cucurella,13.0,16.9
Marc Cucurella,31.2,0.0
Marc Cucurella,35.2,4.9
Marc Cucurella,43.5,0.0
Marc Cucurella,33.7,2.8
Marc Cucurella,39.8,3.9
Marc Cucurella,39.5,28.2
Marc Cucurella,72.5,3.2
Marc Cucurella,89.2,3.0
Marc Cucurella,25.0,7.9
Marc Cucurella,70.1,3.7
Marc Cucurella,59.6,4.3
Marc Cucurella,80.5,18.5
Marc Cucurella,97.2,0.0
Marc Cucurella,58.9,9.9
Aymeric Laporte,37.7,25.4
Aymeric Laporte,61.6,19.5
Aymeric Laporte,68.2,30.8
Aymeric Laporte,25.6,33.4
Aymeric Laporte,40.2,22.7
Aymeric Laporte,18.2,18.3
Aymeric Laporte,60.0,24.1
Aymeric Laporte,34.7,18.9
Aymeric Laporte,47.7,19.9
Aymeric Laporte,45.8,24.5
Aymeric Laporte,71.8,18.5
Aymeric Laporte,21.3,5.1
Aymeric Laporte,39.8,16.7
Aymeric Laporte,56.4,18.5
Aymeric Laporte,73.9,21.1
Aymeric Laporte,31.9,25.7
Aymeric Laporte,31.9,25.7
Aymeric Laporte,18.0,29.8
Aymeric Laporte,60.3,24.4
Aymeric Laporte,46.8,22.9
Aymeric Laporte,95.7,30.3
Aymeric Laporte,47.6,16.3
Aymeric Laporte,33.9,25.0
Aymeric Laporte,65.9,24.1
Aymeric Laporte,74.7,20.9
Aymeric Laporte,29.5,27.4
Aymeric Laporte,42.7,40.4
Aymeric Laporte,42.7,40.4
Aymeric Laporte,31.4,33.8
Aymeric Laporte,43.6,22.5
Aymeric Laporte,55.9,19.3
Aymeric Laporte,64.8,35.1
Aymeric Laporte,53.7,6.2
Aymeric Laporte,36.6,20.7
Aymeric Laporte,38.6,21.3
Aymeric Laporte,57.2,24.9
Aymeric Laporte,50.7,0.0
Aymeric Laporte,47.5,5.8
Aymeric Laporte,39.4,22.3
Aymeric Laporte,46.4,44.6
Aymeric Laporte,65.8,21.8
Aymeric Laporte,34.6,23.7
Aymeric Laporte,62.0,22.0
Aymeric Laporte,57.0,21.8
Aymeric Laporte,37.9,33.4
Aymeric Laporte,43.4,8.5
Aymeric Laporte,77.4,16.1
Aymeric Laporte,9.0,32.4
Aymeric Laporte,36.0,16.3
Aymeric Laporte,54.6,43.3
Aymeric Laporte,46.3,33.5
Aymeric Laporte,32.5,29.6
Aymeric Laporte,64.6,22.7
Aymeric Laporte,12.6,31.4
Aymeric Laporte,55.1,22.3
Aymeric Laporte,54.5,23.2
Aymeric Laporte,55.7,28.6
Aymeric Laporte,35.0,23.7
Aymeric Laporte,29.5,11.8
Aymeric Laporte,31.1,20.9
Aymeric Laporte,41.8,21.7
Aymeric Laporte,59.2,20.2
Aymeric Laporte,75.5,3.0
Aymeric Laporte,71.0,14.1
Aymeric Laporte,35.1,18.9
Aymeric Laporte,37.3,21.1
Aymeric Laporte,45.0,20.2
Aymeric Laporte,11.5,10.6
Aymeric Laporte,24.7,12.1
Aymeric Laporte,26.1,24.6
Aymeric Laporte,26.3,19.7
Aymeric Laporte,65.5,28.6
Aymeric Laporte,25.2,27.9
Aymeric Laporte,23.8,17.1
Aymeric Laporte,16.0,10.0
Aymeric Laporte,18.4,20.0
Aymeric Laporte,48.6,9.1
Aymeric Laporte,30.6,42.4
Aymeric Laporte,22.3,21.3
Aymeric Laporte,30.1,22.7
Aymeric Laporte,44.2,13.7
Aymeric Laporte,43.6,12.7
Aymeric Laporte,36.7,50.1
Aymeric Laporte,42.8,56.1
Aymeric Laporte,22.9,52.0
Aymeric Laporte,6.9,8.1
Aymeric Laporte,23.8,14.8
Aymeric Laporte,23.8,14.8
Aymeric Laporte,16.1,21.3
Aymeric Laporte,45.4,17.8
Aymeric Laporte,37.0,23.5
Aymeric Laporte,7.7,30.2
Aymeric Laporte,51.4,15.5
Aymeric Laporte,59.6,10.2
Aymeric Laporte,43.0,14.5
Aymeric Laporte,60.7,14.5
Aymeric Laporte,61.3,13.1
Aymeric Laporte,33.7,26.3
Aymeric Laporte,49.4,12.7
Aymeric Laporte,60.9,10.6
Aymeric Laporte,37.0,11.7
Aymeric Laporte,41.4,13.7
Pau Cubarsí,48.2,48.3
Pau Cubarsí,72.7,50.9
Pau Cubarsí,28.5,49.2
Pau Cubarsí,25.8,51.5
Pau Cubarsí,58.9,49.2
Pau Cubarsí,55.2,40.6
Pau Cubarsí,59.4,47.8
Pau Cubarsí,42.2,31.3
Pau Cubarsí,61.6,46.7
Pau Cubarsí,46.5,42.8
Pau Cubarsí,60.3,45.5
Pau Cubarsí,59.6,45.1
Pau Cubarsí,17.6,32.3
Pau Cubarsí,36.7,53.1
Pau Cubarsí,40.3,42.1
Pau Cubarsí,38.7,44.7
Pau Cubarsí,38.6,39.1
Pau Cubarsí,20.5,38.5
Pau Cubarsí,9.7,46.2
Pau Cubarsí,58.0,50.3
Pau Cubarsí,45.9,56.8
Pau Cubarsí,17.4,61.8
Pau Cubarsí,25.6,54.2
Pau Cubarsí,30.1,40.3
Pau Cubarsí,25.6,41.1
Pau Cubarsí,21.1,45.8
Pau Cubarsí,19.3,65.2
Pau Cubarsí,23.2,44.9
Pau Cubarsí,60.0,40.6
Pau Cubarsí,46.4,49.2
Pau Cubarsí,26.5,50.6
Pau Cubarsí,31.3,47.7
Pau Cubarsí,33.9,52.0
Pau Cubarsí,31.2,40.1
Pau Cubarsí,57.0,51.3
Pau Cubarsí,8.7,46.9
Pau Cubarsí,49.2,40.6
Pau Cubarsí,79.2,53.3
Pau Cubarsí,38.5,46.3
Pau Cubarsí,50.4,46.1
Pau Cubarsí,47.6,46.5
Pau Cubarsí,66.3,48.3
Pau Cubarsí,8.3,36.6
Pau Cubarsí,68.3,43.1
Pau Cubarsí,68.2,48.9
Pau Cubarsí,38.6,44.7
Pau Cubarsí,12.3,57.6
Pau Cubarsí,4.4,57.2
Pau Cubarsí,50.8,40.1
Pau Cubarsí,37.7,50.0
Pau Cubarsí,55.5,46.0
Pau Cubarsí,70.9,46.7
Pau Cubarsí,68.5,38.0
Pau Cubarsí,64.2,59.9
Pau Cubarsí,56.6,57.7
Pau Cubarsí,55.0,59.0
Pau Cubarsí,49.7,57.1
Pau Cubarsí,47.6,52.8
Pau Cubarsí,18.2,50.3
Pau Cubarsí,36.7,49.2
Pau Cubarsí,33.4,51.5
Pau Cubarsí,54.4,37.8
Pau Cubarsí,47.5,38.4
Pau Cubarsí,35.2,39.8
Pau Cubarsí,42.8,44.7
Pau Cubarsí,65.9,51.7
Pau Cubarsí,69.2,55.8
Pau Cubarsí,33.4,43.1
Pau Cubarsí,24.4,58.4
Pau Cubarsí,24.2,58.4
Pau Cubarsí,46.4,46.4
Pau Cubarsí,57.1,48.9
Pau Cubarsí,54.9,52.7
Pau Cubarsí,55.7,56.2
Pau Cubarsí,57.5,60.7
Pau Cubarsí,56.3,61.6
Pau Cubarsí,46.7,61.6
Pau Cubarsí,20.9,59.4
Pau Cubarsí,36.7,57.2
Pau Cubarsí,19.3,48.3
Pau Cubarsí,26.5,46.5
Pau Cubarsí,29.5,50.7
Pau Cubarsí,51.5,54.1
Pau Cubarsí,9.3,56.8
Pau Cubarsí,17.6,51.6
Pau Cubarsí,22.6,47.6
Pau Cubarsí,30.5,52.0
Pau Cubarsí,50.6,44.3
Pau Cubarsí,60.4,60.0
Pau Cubarsí,27.1,43.6
Pau Cubarsí,30.4,38.1
Pau Cubarsí,45.8,43.5
Pau Cubarsí,47.6,54.2
Pau Cubarsí,38.4,56.4
Pau Cubarsí,60.2,62.2
Pau Cubarsí,11.5,61.6
Pau Cubarsí,15.4,63.6
Pau Cubarsí,8.3,56.0
Pau Cubarsí,7.8,57.9
Pau Cubarsí,7.4,52.1
Pau Cubarsí,14.4,45.5
Pau Cubarsí,25.8,53.4
Pau Cubarsí,37.8,47.2
Pau Cubarsí,35.6,42.6
Pau Cubarsí,11.9,20.2
Pau Cubarsí,11.9,20.2
Pau Cubarsí,50.5,39.2
Pau Cubarsí,45.4,32.5
Pau Cubarsí,36.5,34.5
Pau Cubarsí,50.2,39.9
Pau Cubarsí,67.4,33.1
Pau Cubarsí,6.6,20.5
Pau Cubarsí,6.9,22.7
Pau Cubarsí,48.3,29.8
Pau Cubarsí,72.2,37.3
Álex Baena,85.2,9.0
Álex Baena,91.6,24.3
Álex Baena,93.1,22.5
Álex Baena,88.1,62.4
Álex Baena,103.7,25.4
Álex Baena,88.2,1.7
Álex Baena,62.4,6.6
Álex Baena,79.9,9.5
Álex Baena,78.9,21.3
Álex Baena,84.4,5.8
Álex Baena,85.1,10.6
Álex Baena,105.0,16.9
Álex Baena,104.5,0.3
Álex Baena,99.0,9.9
Álex Baena,61.0,16.2
Álex Baena,48.9,31.8
Álex Baena,86.3,13.7
Álex Baena,85.9,15.1
Álex Baena,77.4,5.1
Álex Baena,68.1,6.7
Álex Baena,70.7,6.7
Álex Baena,77.5,4.1
Álex Baena,104.5,0.3
Álex Baena,83.4,20.9
Álex Baena,47.1,43.9
Álex Baena,51.0,30.1
Álex Baena,96.4,11.2
Álex Baena,96.3,14.3
Álex Baena,79.3,17.1
Álex Baena,82.3,20.6
Álex Baena,73.6,3.2
Álex Baena,87.9,8.4
Álex Baena,76.3,2.3
Álex Baena,94.7,17.3
Álex Baena,86.4,7.4
Álex Baena,76.2,12.6
Álex Baena,86.4,15.5
Álex Baena,45.9,18.6
Álex Baena,33.3,6.4
Álex Baena,83.7,4.1
Álex Baena,7.1,11.4
Álex Baena,93.5,15.5
Álex Baena,49.5,15.1
Álex Baena,57.6,0.0
Álex Baena,80.6,17.1
Álex Baena,104.4,0.1
Álex Baena,15.8,31.6
Álex Baena,86.7,11.6
Álex Baena,97.9,17.7
Álex Baena,83.6,7.7
Álex Baena,104.5,0.3
Álex Baena,26.3,32.3
Álex Baena,63.3,15.7
Álex Baena,59.7,11.9
Álex Baena,58.0,6.9
Álex Baena,76.5,3.8
Álex Baena,67.5,6.0
Álex Baena,102.0,17.8
Álex Baena,94.1,11.4
Álex Baena,60.7,3.2
Álex Baena,55.7,6.0
Pedro Porro,74.7,46.4
Pedro Porro,90.2,61.6
Pedro Porro,63.9,53.7
Pedro Porro,48.4,64.8
Pedro Porro,49.7,45.0
Pedro Porro,74.7,54.1
Pedro Porro,67.4,57.0
Pedro Porro,61.2,55.2
Pedro Porro,94.0,57.0
Pedro Porro,72.9,60.3
Pedro Porro,67.4,40.8
Pedro Porro,28.5,52.6
Pedro Porro,79.6,52.1
Pedro Porro,65.6,59.0
Pedro Porro,81.0,51.2
Pedro Porro,83.2,48.6
Pedro Porro,44.8,62.0
Pedro Porro,49.3,54.2
Pedro Porro,33.7,41.3
Pedro Porro,32.8,41.1
Pedro Porro,35.7,63.3
Pedro Porro,17.4,68.0
Pedro Porro,16.8,65.7
Pedro Porro,83.8,50.1
Pedro Porro,42.5,65.6
Pedro Porro,35.4,62.2
Pedro Porro,35.4,62.2
Pedro Porro,38.6,64.4
Pedro Porro,54.0,48.8
Pedro Porro,40.8,64.1
Pedro Porro,77.6,47.9
Pedro Porro,62.6,60.5
Pedro Porro,39.1,64.5
Pedro Porro,42.5,60.3
Pedro Porro,42.1,60.9
Pedro Porro,41.4,45.8
Pedro Porro,14.9,63.7
Pedro Porro,20.8,61.8
Pedro Porro,59.9,60.5
Pedro Porro,81.9,52.3
Pedro Porro,83.8,55.0
Pedro Porro,91.7,55.7
Pedro Porro,92.4,59.2
Pedro Porro,79.0,54.1
Pedro Porro,100.5,51.7
Pedro Porro,81.7,59.9
Pedro Porro,67.4,60.9
Pedro Porro,67.6,52.8
Pedro Porro,83.8,54.9
Pedro Porro,76.9,61.1
Pedro Porro,31.8,57.3
Pedro Porro,69.7,62.6
Pedro Porro,65.7,64.5
Pedro Porro,88.3,59.3
Pedro Porro,86.3,62.4
Pedro Porro,65.0,55.3
Pedro Porro,69.5,62.2
Pedro Porro,85.8,68.0
Pedro Porro,55.0,65.5
Pedro Porro,31.6,53.1
Pedro Porro,25.3,63.2
Pedro Porro,50.1,65.2
Pedro Porro,43.5,64.4
Pedro Porro,74.7,58.7
Pedro Porro,89.7,56.7
Pedro Porro,102.9,25.5
Pedro Porro,56.0,52.3
Pedro Porro,94.8,45.1
Pedro Porro,55.6,57.1
Pedro Porro,68.2,53.4
Pedro Porro,71.6,63.8
Pedro Porro,91.4,62.6
Pedro Porro,90.3,61.3
Pedro Porro,81.8,61.6
Pedro Porro,65.9,64.4
Pedro Porro,75.5,63.2
Pedro Porro,57.8,65.3
Pedro Porro,58.2,68.0
Pedro Porro,10.9,63.5
Pedro Porro,24.8,63.7
Pedro Porro,33.2,59.5
Pedro Porro,27.4,59.2
Pedro Porro,28.9,57.9
Pedro Porro,25.8,68.0
Pedro Porro,62.8,64.5
Pedro Porro,37.9,64.7
Pedro Porro,30.4,65.0
Pedro Porro,49.9,64.9
Pedro Porro,96.0,68.0
Pedro Porro,21.1,64.7
Pedro Porro,2.6,64.6
Pedro Porro,24.3,53.3
Pedro Porro,25.9,51.8
Pedro Porro,49.7,60.9
Pedro Porro,47.7,64.8
Pedro Porro,39.4,50.1
Pedro Porro,56.4,54.7
Pedro Porro,62.8,58.8
Pedro Porro,70.7,53.7
